i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
1,150,8,0,1.8,0.5,0.0005,0.117,81.502,18,37,0.57024,0.5536,0.04641,0.03805,0.70982,0.62679,0.333
1,150,8,1,1.8,0.5,0.0005,0.089,81.991,17,40,0.58311,0.5536,0.05336,0.03805,0.83291,0.62679,0.455
1,150,8,2,1.8,0.5,0.0005,0.074,71.574,17,43,0.58311,0.5536,0.05336,0.03805,0.83291,0.62679,0.455
1,150,8,4,1.8,0.5,0.0005,0.07,69.057,16,54,0.58311,0.5536,0.05336,0.03805,0.83291,0.62679,0.455
1,150,8,8,1.8,0.5,0.0005,0.085,63.889,17,105,0.58948,0.59193,0.05658,0.04887,0.85591,0.86676,0.618
1,150,8,16,1.8,0.5,0.0005,0.087,59.854,17,53,0.58948,0.60055,0.05658,0.05467,0.85591,0.91872,0.611
1,150,8,32,1.8,0.5,0.0005,0.079,51.584,15,64,0.6372,0.62512,0.06307,0.06823,0.92972,0.97794,0.585
1,150,8,64,1.8,0.5,0.0005,0.08,50.537,16,135,0.6372,0.62512,0.06307,0.07015,0.92972,0.97857,0.571
2,150,8,0,1.8,0.5,0.0005,0.072,65.535,15,30,0.59051,0.58799,0.03435,0.03466,0.64821,0.64821,0.739
2,150,8,1,1.8,0.5,0.0005,0.081,65.032,15,30,0.59051,0.58799,0.03435,0.03466,0.64821,0.64821,0.739
2,150,8,2,1.8,0.5,0.0005,0.072,61.91,14,31,0.59051,0.58799,0.03435,0.03466,0.64821,0.64821,0.739
2,150,8,4,1.8,0.5,0.0005,0.063,58.694,14,34,0.59051,0.58799,0.03435,0.03466,0.64821,0.64821,0.739
2,150,8,8,1.8,0.5,0.0005,0.061,53.182,14,49,0.59051,0.60833,0.03435,0.05216,0.64821,1.0,0.486
2,150,8,16,1.8,0.5,0.0005,0.063,50.845,14,81,0.59051,0.62312,0.03435,0.06191,0.64821,1.0,0.447
2,150,8,32,1.8,0.5,0.0005,0.064,46.734,15,65,0.59051,0.62409,0.03435,0.06818,0.64821,1.0,0.405
2,150,8,64,1.8,0.5,0.0005,0.076,50.134,16,47,0.59051,0.63345,0.03435,0.0861,0.64821,1.0,0.34
3,150,8,0,1.8,0.5,0.0005,0.066,76.499,16,43,0.49275,0.47919,0.04973,0.05918,0.68622,0.97297,0.3
3,150,8,1,1.8,0.5,0.0005,0.062,81.437,16,42,0.49275,0.47919,0.04973,0.05918,0.68622,0.97297,0.3
3,150,8,2,1.8,0.5,0.0005,0.09,87.55,16,40,0.49275,0.47919,0.04973,0.05918,0.68622,0.97297,0.3
3,150,8,4,1.8,0.5,0.0005,0.093,82.825,16,37,0.49701,0.47919,0.05852,0.05918,0.81385,0.97297,0.273
3,150,8,8,1.8,0.5,0.0005,0.077,75.848,15,41,0.49701,0.47919,0.05852,0.05918,0.81385,0.97297,0.273
3,150,8,16,1.8,0.5,0.0005,0.074,72.025,15,41,0.49701,0.52236,0.05852,0.06604,0.81385,1.0,0.271
3,150,8,32,1.8,0.5,0.0005,0.09,81.105,16,171,0.49701,0.54999,0.05852,0.07473,0.81385,1.0,0.295
3,150,8,64,1.8,0.5,0.0005,0.098,72.283,19,135,0.53278,0.55365,0.07893,0.10686,0.94985,1.0,0.427
4,150,8,0,1.8,0.5,0.0005,0.088,67.576,16,45,0.51526,0.49617,0.04982,0.0458,0.7032,0.64137,0.233
4,150,8,1,1.8,0.5,0.0005,0.082,64.475,15,45,0.51526,0.49617,0.04982,0.0458,0.7032,0.64137,0.233
4,150,8,2,1.8,0.5,0.0005,0.08,63.128,15,49,0.51526,0.49617,0.04982,0.0458,0.7032,0.64137,0.233
4,150,8,4,1.8,0.5,0.0005,0.111,61.305,15,37,0.51526,0.50198,0.04982,0.04911,0.7032,0.69286,0.227
4,150,8,8,1.8,0.5,0.0005,0.092,55.276,15,47,0.51526,0.52309,0.04982,0.05271,0.7032,0.77646,0.217
4,150,8,16,1.8,0.5,0.0005,0.063,55.096,14,49,0.51526,0.54401,0.04982,0.06017,0.7032,0.87673,0.304
4,150,8,32,1.8,0.5,0.0005,0.092,53.72,19,57,0.51526,0.55306,0.04982,0.07402,0.7032,0.94554,0.255
4,150,8,64,1.8,0.5,0.0005,0.087,68.023,19,154,0.53626,0.56207,0.05349,0.10182,0.82589,0.99057,0.288
5,150,8,0,1.8,0.5,0.0005,0.077,99.893,16,33,0.59869,0.5919,0.03958,0.03449,0.69361,0.65336,0.333
5,150,8,1,1.8,0.5,0.0005,0.087,92.03,19,33,0.61157,0.5919,0.04267,0.03449,0.79762,0.65336,0.357
5,150,8,2,1.8,0.5,0.0005,0.062,94.005,13,34,0.61157,0.5919,0.04267,0.03449,0.79762,0.65336,0.357
5,150,8,4,1.8,0.5,0.0005,0.065,90.321,14,36,0.61157,0.5919,0.04267,0.03449,0.79762,0.65336,0.357
5,150,8,8,1.8,0.5,0.0005,0.066,84.675,14,85,0.61157,0.59848,0.04267,0.03579,0.79762,0.73413,0.393
5,150,8,16,1.8,0.5,0.0005,0.071,83.498,15,56,0.61157,0.6234,0.04267,0.05209,0.79762,0.93269,0.306
5,150,8,32,1.8,0.5,0.0005,0.079,78.175,15,48,0.61309,0.62782,0.04475,0.06104,0.83117,0.94167,0.3
5,150,8,64,1.8,0.5,0.0005,0.074,71.281,17,92,0.61309,0.62874,0.04475,0.07351,0.83117,0.97973,0.372
6,150,8,0,1.8,0.5,0.0005,0.109,77.166,18,49,0.52402,0.56741,0.04443,0.03779,0.7032,0.66883,0.378
6,150,8,1,1.8,0.5,0.0005,0.063,64.841,15,56,0.57171,0.56741,0.04879,0.03779,0.803,0.66883,0.395
6,150,8,2,1.8,0.5,0.0005,0.12,61.849,20,69,0.58071,0.56741,0.05115,0.03779,0.82478,0.66883,0.421
6,150,8,4,1.8,0.5,0.0005,0.069,51.004,19,52,0.58071,0.57605,0.05115,0.04173,0.82478,0.76935,0.4
6,150,8,8,1.8,0.5,0.0005,0.05,54.414,14,45,0.58071,0.57605,0.05115,0.04173,0.82478,0.76935,0.4
6,150,8,16,1.8,0.5,0.0005,0.055,46.396,14,62,0.58071,0.59518,0.05115,0.06042,0.82478,0.93155,0.545
6,150,8,32,1.8,0.5,0.0005,0.056,47.277,15,89,0.58071,0.60074,0.05115,0.07665,0.82478,0.98837,0.531
6,150,8,64,1.8,0.5,0.0005,0.072,48.031,16,93,0.58071,0.60546,0.05115,0.09776,0.82478,0.99038,0.448
7,150,8,0,1.8,0.5,0.0005,0.083,67.171,21,27,0.64748,0.66057,0.03218,0.02989,0.65873,0.65848,0.545
7,150,8,1,1.8,0.5,0.0005,0.091,62.679,16,27,0.66567,0.66057,0.03623,0.02989,0.76786,0.65848,0.5
7,150,8,2,1.8,0.5,0.0005,0.063,61.12,17,27,0.66567,0.66057,0.03623,0.02989,0.76786,0.65848,0.5
7,150,8,4,1.8,0.5,0.0005,0.083,65.165,16,27,0.66567,0.66057,0.03623,0.02989,0.76786,0.65848,0.5
7,150,8,8,1.8,0.5,0.0005,0.072,58.768,16,28,0.66567,0.66057,0.03623,0.02989,0.76786,0.65848,0.5
7,150,8,16,1.8,0.5,0.0005,0.072,69.003,16,59,0.67326,0.67738,0.04121,0.03618,0.81981,0.82707,0.708
7,150,8,32,1.8,0.5,0.0005,0.111,61.603,20,62,0.68921,0.6883,0.04351,0.04328,0.88354,0.92708,0.621
7,150,8,64,1.8,0.5,0.0005,0.08,65.321,15,60,0.68921,0.69649,0.04351,0.06588,0.88354,0.99359,0.55
8,150,8,0,1.8,0.5,0.0005,0.084,78.87,16,32,0.53803,0.56655,0.04627,0.03522,0.69231,0.62013,0.297
8,150,8,1,1.8,0.5,0.0005,0.07,75.704,16,33,0.53803,0.56655,0.04627,0.03522,0.69231,0.62013,0.297
8,150,8,2,1.8,0.5,0.0005,0.086,74.042,16,34,0.53803,0.56655,0.04627,0.03522,0.69231,0.62013,0.297
8,150,8,4,1.8,0.5,0.0005,0.069,69.992,16,36,0.54672,0.56655,0.04816,0.03522,0.75,0.62013,0.351
8,150,8,8,1.8,0.5,0.0005,0.062,61.454,15,50,0.54672,0.58147,0.04816,0.03827,0.75,0.67081,0.342
8,150,8,16,1.8,0.5,0.0005,0.071,62.659,16,41,0.54672,0.59784,0.04816,0.05171,0.75,0.84286,0.381
8,150,8,32,1.8,0.5,0.0005,0.079,59.715,20,85,0.54672,0.61445,0.04816,0.08494,0.75,0.99479,0.407
8,150,8,64,1.8,0.5,0.0005,0.066,60.787,14,73,0.60493,0.61607,0.07077,0.09493,0.95055,0.99519,0.517
9,150,8,0,1.8,0.5,0.0005,0.093,76.294,22,39,0.33879,0.43018,0.05197,0.04629,0.58571,0.60714,0.371
9,150,8,1,1.8,0.5,0.0005,0.093,70.861,22,42,0.33879,0.43018,0.05197,0.04629,0.58571,0.60714,0.371
9,150,8,2,1.8,0.5,0.0005,0.07,70.86,16,45,0.52368,0.43018,0.07469,0.04629,0.89502,0.60714,0.4
9,150,8,4,1.8,0.5,0.0005,0.086,69.385,14,47,0.5271,0.43018,0.07768,0.04629,0.90816,0.60714,0.45
9,150,8,8,1.8,0.5,0.0005,0.092,62.81,14,64,0.5271,0.43018,0.08001,0.04629,0.91071,0.60714,0.475
9,150,8,16,1.8,0.5,0.0005,0.068,56.286,16,68,0.5271,0.46109,0.09268,0.06347,0.92695,0.85156,0.52
9,150,8,32,1.8,0.5,0.0005,0.092,53.655,20,105,0.5271,0.51802,0.09268,0.08,0.92695,0.96951,0.491
9,150,8,64,1.8,0.5,0.0005,0.093,59.015,20,146,0.5271,0.53845,0.09268,0.11105,0.92695,0.99138,0.522
10,150,8,0,1.8,0.5,0.0005,0.071,90.326,17,33,0.52711,0.51797,0.05103,0.04616,0.70879,0.68304,0.429
10,150,8,1,1.8,0.5,0.0005,0.084,85.208,17,35,0.52711,0.51797,0.05103,0.04616,0.70879,0.68304,0.429
10,150,8,2,1.8,0.5,0.0005,0.078,88.346,17,37,0.52711,0.51797,0.05103,0.04616,0.70879,0.68304,0.429
10,150,8,4,1.8,0.5,0.0005,0.076,96.066,16,44,0.52711,0.51797,0.05103,0.04616,0.70879,0.68304,0.429
10,150,8,8,1.8,0.5,0.0005,0.086,87.064,17,84,0.52711,0.51797,0.05103,0.04616,0.70879,0.68304,0.429
10,150,8,16,1.8,0.5,0.0005,0.076,76.81,15,55,0.56896,0.58172,0.06049,0.07694,0.87903,0.98077,0.346
10,150,8,32,1.8,0.5,0.0005,0.087,70.833,15,73,0.56896,0.58301,0.06049,0.0848,0.87903,0.98295,0.364
10,150,8,64,1.8,0.5,0.0005,0.054,74.619,15,85,0.56896,0.59835,0.06049,0.10895,0.87903,1.0,0.354
11,150,8,0,1.8,0.5,0.0005,0.097,194.433,15,36,0.63396,0.59784,0.03459,0.03422,0.66468,0.6131,0.385
11,150,8,1,1.8,0.5,0.0005,0.131,190.101,15,38,0.63396,0.59784,0.04043,0.03422,0.72321,0.6131,0.462
11,150,8,2,1.8,0.5,0.0005,0.162,182.026,14,47,0.63396,0.59784,0.04597,0.03422,0.77976,0.6131,0.4
11,150,8,4,1.8,0.5,0.0005,0.185,182.043,14,58,0.63396,0.6186,0.04597,0.03879,0.77976,0.75,0.375
11,150,8,8,1.8,0.5,0.0005,0.175,176.324,14,78,0.63396,0.64189,0.04597,0.04213,0.77976,0.86851,0.438
11,150,8,16,1.8,0.5,0.0005,0.147,164.536,14,65,0.63396,0.65064,0.04597,0.05037,0.77976,0.95857,0.441
11,150,8,32,1.8,0.5,0.0005,0.189,164.473,17,102,0.63562,0.65704,0.04682,0.05993,0.80857,0.96659,0.366
11,150,8,64,1.8,0.5,0.0005,0.211,159.034,18,58,0.63882,0.66896,0.05466,0.0868,0.90357,1.0,0.385
12,150,8,0,1.8,0.5,0.0005,0.187,163.412,19,40,0.45224,0.43153,0.0506,0.04651,0.68269,0.65659,0.444
12,150,8,1,1.8,0.5,0.0005,0.304,167.353,20,43,0.48512,0.43153,0.05638,0.04651,0.82143,0.65659,0.421
12,150,8,2,1.8,0.5,0.0005,0.202,162.846,19,51,0.50843,0.43153,0.05917,0.04651,0.87315,0.65659,0.447
12,150,8,4,1.8,0.5,0.0005,0.258,146.344,20,69,0.50843,0.51452,0.05917,0.05451,0.87315,0.84762,0.439
12,150,8,8,1.8,0.5,0.0005,0.181,130.003,20,59,0.51554,0.51452,0.06546,0.05451,0.8961,0.84762,0.4
12,150,8,16,1.8,0.5,0.0005,0.229,127.912,21,113,0.522,0.5188,0.07108,0.06151,0.90204,0.91912,0.353
12,150,8,32,1.8,0.5,0.0005,0.116,119.133,14,57,0.58194,0.56476,0.08982,0.08004,0.99444,0.99419,0.571
12,150,8,64,1.8,0.5,0.0005,0.13,138.026,15,142,0.58194,0.58409,0.08982,0.11087,0.99444,1.0,0.507
13,150,8,0,1.8,0.5,0.0005,0.281,248.095,19,30,0.49819,0.50998,0.04973,0.04201,0.68227,0.62857,0.227
13,150,8,1,1.8,0.5,0.0005,0.288,226.878,18,30,0.49819,0.50998,0.04973,0.04201,0.68227,0.62857,0.227
13,150,8,2,1.8,0.5,0.0005,0.244,199.952,19,30,0.49946,0.50998,0.0514,0.04201,0.72465,0.62857,0.273
13,150,8,4,1.8,0.5,0.0005,0.157,181.342,18,30,0.49946,0.50998,0.0514,0.04201,0.72465,0.62857,0.273
13,150,8,8,1.8,0.5,0.0005,0.202,169.42,17,56,0.5459,0.52397,0.06317,0.04577,0.89004,0.73724,0.404
13,150,8,16,1.8,0.5,0.0005,0.151,151.232,16,58,0.55637,0.52397,0.07039,0.04976,0.93467,0.77262,0.365
13,150,8,32,1.8,0.5,0.0005,0.231,155.456,20,120,0.58414,0.57037,0.0826,0.08486,0.97778,1.0,0.422
13,150,8,64,1.8,0.5,0.0005,0.265,133.83,22,55,0.58414,0.58061,0.0826,0.10348,0.97778,1.0,0.507
14,150,8,0,1.8,0.5,0.0005,0.164,149.838,17,30,0.49213,0.39152,0.06186,0.05072,0.87143,0.63839,0.2
14,150,8,1,1.8,0.5,0.0005,0.182,141.868,17,30,0.49213,0.39152,0.06186,0.05072,0.87143,0.63839,0.2
14,150,8,2,1.8,0.5,0.0005,0.253,138.658,20,30,0.51816,0.39152,0.07245,0.05072,0.95,0.63839,0.311
14,150,8,4,1.8,0.5,0.0005,0.147,132.275,17,30,0.51816,0.39152,0.07245,0.05072,0.95,0.63839,0.311
14,150,8,8,1.8,0.5,0.0005,0.134,68.502,17,31,0.51816,0.39152,0.07245,0.05072,0.95,0.63839,0.311
14,150,8,16,1.8,0.5,0.0005,0.063,44.123,17,62,0.51816,0.42091,0.07245,0.06185,0.95,0.8381,0.275
14,150,8,32,1.8,0.5,0.0005,0.065,45.524,18,91,0.51816,0.50612,0.07245,0.07634,0.95,0.98684,0.304
14,150,8,64,1.8,0.5,0.0005,0.066,43.372,17,79,0.51816,0.54145,0.07245,0.10841,0.95,0.99528,0.375
15,150,8,0,1.8,0.5,0.0005,0.065,57.61,17,33,0.45812,0.45198,0.0529,0.05022,0.70476,0.68112,0.568
15,150,8,1,1.8,0.5,0.0005,0.068,50.191,17,38,0.46969,0.45198,0.05642,0.05022,0.77344,0.68112,0.579
15,150,8,2,1.8,0.5,0.0005,0.065,50.795,17,51,0.46969,0.47332,0.05642,0.05377,0.77344,0.75476,0.59
15,150,8,4,1.8,0.5,0.0005,0.063,48.303,17,45,0.47888,0.47332,0.05904,0.05377,0.80147,0.75476,0.561
15,150,8,8,1.8,0.5,0.0005,0.059,45.022,16,60,0.47888,0.47332,0.05904,0.05377,0.80147,0.75476,0.561
15,150,8,16,1.8,0.5,0.0005,0.071,42.533,17,81,0.47888,0.48649,0.05904,0.05872,0.80147,0.80804,0.61
15,150,8,32,1.8,0.5,0.0005,0.063,48.98,16,263,0.50949,0.53462,0.06459,0.09012,0.88224,0.98958,0.466
15,150,8,64,1.8,0.5,0.0005,0.06,40.083,16,76,0.5323,0.54027,0.06803,0.10901,0.91026,1.0,0.451
16,150,8,0,1.8,0.5,0.0005,0.082,59.756,18,38,0.43534,0.39526,0.06298,0.04671,0.7235,0.61401,0.188
16,150,8,1,1.8,0.5,0.0005,0.07,56.226,17,42,0.43534,0.39526,0.06298,0.04671,0.7235,0.61401,0.188
16,150,8,2,1.8,0.5,0.0005,0.065,51.547,16,48,0.43534,0.39526,0.06298,0.04671,0.7235,0.61401,0.188
16,150,8,4,1.8,0.5,0.0005,0.062,52.082,16,98,0.43534,0.39526,0.06298,0.04671,0.7235,0.61401,0.188
16,150,8,8,1.8,0.5,0.0005,0.083,51.045,17,40,0.43534,0.48295,0.06298,0.05843,0.7235,0.96875,0.167
16,150,8,16,1.8,0.5,0.0005,0.061,47.307,16,45,0.43987,0.48295,0.06821,0.05843,0.77814,0.96875,0.182
16,150,8,32,1.8,0.5,0.0005,0.068,48.346,18,73,0.43987,0.48779,0.06821,0.07166,0.77814,0.97561,0.156
16,150,8,64,1.8,0.5,0.0005,0.06,55.005,15,84,0.49805,0.51173,0.07752,0.13155,0.9359,1.0,0.239
17,150,8,0,1.8,0.5,0.0005,0.078,68.683,19,29,0.4285,0.41368,0.04583,0.04125,0.64796,0.58766,0.344
17,150,8,1,1.8,0.5,0.0005,0.071,67.058,19,28,0.43788,0.41368,0.04925,0.04125,0.72205,0.58766,0.324
17,150,8,2,1.8,0.5,0.0005,0.069,65.108,18,28,0.43788,0.41368,0.04925,0.04125,0.72205,0.58766,0.324
17,150,8,4,1.8,0.5,0.0005,0.111,63.124,18,29,0.43788,0.41368,0.04925,0.04125,0.72205,0.58766,0.324
17,150,8,8,1.8,0.5,0.0005,0.07,58.865,19,41,0.47339,0.41368,0.05874,0.04125,0.83995,0.58766,0.289
17,150,8,16,1.8,0.5,0.0005,0.073,57.139,20,35,0.47339,0.49602,0.05874,0.05613,0.83995,0.94828,0.333
17,150,8,32,1.8,0.5,0.0005,0.063,55.167,17,65,0.4891,0.50514,0.06522,0.06099,0.88825,0.96875,0.4
17,150,8,64,1.8,0.5,0.0005,0.074,62.446,15,82,0.54006,0.5156,0.09263,0.10204,0.99419,0.98558,0.418
18,150,8,0,1.8,0.5,0.0005,0.066,118.559,17,39,0.38994,0.27304,0.06113,0.06325,0.70357,0.66429,0.102
18,150,8,1,1.8,0.5,0.0005,0.083,132.017,17,41,0.38994,0.27304,0.06113,0.06325,0.70357,0.66429,0.102
18,150,8,2,1.8,0.5,0.0005,0.137,126.764,17,48,0.38994,0.27304,0.06113,0.06325,0.70357,0.66429,0.102
18,150,8,4,1.8,0.5,0.0005,0.113,106.221,17,52,0.38994,0.33628,0.06113,0.08136,0.70357,0.98214,0.091
18,150,8,8,1.8,0.5,0.0005,0.063,86.721,16,40,0.38994,0.33628,0.06113,0.08136,0.70357,0.98214,0.091
18,150,8,16,1.8,0.5,0.0005,0.057,78.764,15,47,0.39558,0.38214,0.06427,0.08668,0.76897,0.98333,0.085
18,150,8,32,1.8,0.5,0.0005,0.056,71.867,15,46,0.39558,0.42641,0.06427,0.10568,0.76897,1.0,0.145
18,150,8,64,1.8,0.5,0.0005,0.061,69.732,16,88,0.39705,0.44083,0.06657,0.12541,0.78992,1.0,0.128
19,150,8,0,1.8,0.5,0.0005,0.06,84.704,16,35,0.42872,0.39337,0.0583,0.04325,0.7,0.5754,0.265
19,150,8,1,1.8,0.5,0.0005,0.063,77.556,16,37,0.42872,0.39337,0.0583,0.04325,0.7,0.5754,0.265
19,150,8,2,1.8,0.5,0.0005,0.064,75.571,16,42,0.42872,0.39337,0.0583,0.04325,0.7,0.5754,0.265
19,150,8,4,1.8,0.5,0.0005,0.062,72.242,15,53,0.42872,0.45295,0.0583,0.06182,0.7,0.95936,0.256
19,150,8,8,1.8,0.5,0.0005,0.061,68.092,15,56,0.42872,0.45295,0.0583,0.06182,0.7,0.95936,0.256
19,150,8,16,1.8,0.5,0.0005,0.062,63.591,16,77,0.42872,0.49489,0.0583,0.07914,0.7,0.96978,0.231
19,150,8,32,1.8,0.5,0.0005,0.067,64.28,17,89,0.42872,0.50644,0.0583,0.08676,0.7,0.97321,0.255
19,150,8,64,1.8,0.5,0.0005,0.072,68.437,19,79,0.49727,0.52945,0.06865,0.12543,0.90741,1.0,0.227
20,150,8,0,1.8,0.5,0.0005,0.055,77.544,15,42,0.52393,0.45403,0.04194,0.04307,0.6413,0.61161,0.119
20,150,8,1,1.8,0.5,0.0005,0.08,72.925,18,38,0.52393,0.45403,0.04194,0.04307,0.6413,0.61161,0.119
20,150,8,2,1.8,0.5,0.0005,0.077,75.332,18,36,0.52393,0.45403,0.04194,0.04307,0.6413,0.61161,0.119
20,150,8,4,1.8,0.5,0.0005,0.062,75.078,15,36,0.53343,0.45403,0.04352,0.04307,0.68899,0.61161,0.116
20,150,8,8,1.8,0.5,0.0005,0.057,78.694,15,35,0.53343,0.52463,0.04352,0.05338,0.68899,0.91582,0.13
20,150,8,16,1.8,0.5,0.0005,0.07,80.799,15,42,0.55046,0.52463,0.05214,0.05338,0.84694,0.91582,0.167
20,150,8,32,1.8,0.5,0.0005,0.107,91.638,17,106,0.55343,0.55698,0.05645,0.07777,0.875,0.95982,0.4
20,150,8,64,1.8,0.5,0.0005,0.076,84.359,16,52,0.5619,0.56577,0.06307,0.10405,0.94328,0.98558,0.41
21,150,8,0,1.8,0.5,0.0005,0.067,98.697,18,35,0.30866,0.32709,0.05824,0.04612,0.617,0.5506,0.293
21,150,8,1,1.8,0.5,0.0005,0.069,121.332,17,38,0.30866,0.32709,0.05824,0.04612,0.617,0.5506,0.293
21,150,8,2,1.8,0.5,0.0005,0.097,124.751,17,43,0.30866,0.32924,0.05824,0.04787,0.617,0.61143,0.317
21,150,8,4,1.8,0.5,0.0005,0.084,109.86,17,38,0.30866,0.32924,0.05824,0.04787,0.617,0.61143,0.317
21,150,8,8,1.8,0.5,0.0005,0.09,96.623,16,42,0.30866,0.32924,0.05824,0.04787,0.617,0.61143,0.317
21,150,8,16,1.8,0.5,0.0005,0.062,85.959,17,114,0.36776,0.32924,0.07489,0.06039,0.85328,0.77304,0.283
21,150,8,32,1.8,0.5,0.0005,0.088,79.751,20,92,0.36776,0.42602,0.08646,0.08381,0.87375,1.0,0.323
21,150,8,64,1.8,0.5,0.0005,0.078,77.614,18,71,0.466,0.447,0.10873,0.10858,0.99091,1.0,0.358
22,150,8,0,1.8,0.5,0.0005,0.068,82.591,17,32,0.50588,0.52622,0.04761,0.03947,0.68006,0.63149,0.07
22,150,8,1,1.8,0.5,0.0005,0.103,78.968,17,32,0.50588,0.52622,0.04761,0.03947,0.68006,0.63149,0.07
22,150,8,2,1.8,0.5,0.0005,0.078,74.224,18,32,0.50588,0.52622,0.04761,0.03947,0.68006,0.63149,0.07
22,150,8,4,1.8,0.5,0.0005,0.084,72.422,16,66,0.50588,0.5426,0.04761,0.04077,0.68006,0.74405,0.067
22,150,8,8,1.8,0.5,0.0005,0.078,67.606,18,59,0.50588,0.5426,0.04761,0.04077,0.68006,0.74405,0.067
22,150,8,16,1.8,0.5,0.0005,0.066,67.332,15,59,0.5141,0.55313,0.04975,0.05114,0.75,0.86866,0.188
22,150,8,32,1.8,0.5,0.0005,0.093,66.179,16,118,0.5141,0.56423,0.04975,0.07844,0.75,0.96118,0.2
22,150,8,64,1.8,0.5,0.0005,0.098,60.601,22,54,0.516,0.56814,0.05377,0.10946,0.79592,0.9959,0.219
23,150,8,0,1.8,0.5,0.0005,0.079,76.042,18,31,0.44798,0.44892,0.06206,0.0552,0.70161,0.67571,0.436
23,150,8,1,1.8,0.5,0.0005,0.1,70.163,18,32,0.44798,0.44892,0.06206,0.0552,0.70161,0.67571,0.436
23,150,8,2,1.8,0.5,0.0005,0.082,72.202,17,33,0.44798,0.44892,0.06206,0.0552,0.70161,0.67571,0.436
23,150,8,4,1.8,0.5,0.0005,0.081,64.531,17,35,0.44798,0.44892,0.06206,0.0552,0.70161,0.67571,0.436
23,150,8,8,1.8,0.5,0.0005,0.084,60.866,17,53,0.44798,0.44892,0.06206,0.0552,0.70161,0.67571,0.436
23,150,8,16,1.8,0.5,0.0005,0.083,55.067,18,45,0.46103,0.49425,0.07165,0.07966,0.81618,0.96324,0.447
23,150,8,32,1.8,0.5,0.0005,0.077,52.923,18,58,0.49838,0.51597,0.08038,0.08946,0.87838,0.97297,0.542
23,150,8,64,1.8,0.5,0.0005,0.064,55.863,14,96,0.53071,0.54073,0.09282,0.11939,0.94048,1.0,0.508
24,150,8,0,1.8,0.5,0.0005,0.081,70.226,18,106,0.50157,0.44939,0.05116,0.04302,0.74471,0.5974,0.195
24,150,8,1,1.8,0.5,0.0005,0.102,66.671,21,51,0.54728,0.5256,0.06532,0.0533,0.91667,0.99107,0.271
24,150,8,2,1.8,0.5,0.0005,0.093,72.391,18,42,0.54728,0.5256,0.06532,0.0533,0.91667,0.99107,0.271
24,150,8,4,1.8,0.5,0.0005,0.069,59.466,15,36,0.54728,0.5256,0.06532,0.0533,0.91667,0.99107,0.271
24,150,8,8,1.8,0.5,0.0005,0.084,59.906,17,36,0.54728,0.5256,0.06532,0.0533,0.91667,0.99107,0.271
24,150,8,16,1.8,0.5,0.0005,0.078,54.979,15,54,0.54728,0.5256,0.06532,0.0533,0.91667,0.99107,0.271
24,150,8,32,1.8,0.5,0.0005,0.068,48.941,15,62,0.54728,0.58194,0.06532,0.07568,0.91667,0.99359,0.309
24,150,8,64,1.8,0.5,0.0005,0.086,52.54,15,98,0.54728,0.5859,0.06532,0.08693,0.91667,1.0,0.322
25,150,8,0,1.8,0.5,0.0005,0.079,81.251,17,34,0.436,0.45514,0.05713,0.0464,0.72098,0.66005,0.513
25,150,8,1,1.8,0.5,0.0005,0.071,74.481,16,34,0.436,0.45514,0.05713,0.0464,0.72098,0.66005,0.513
25,150,8,2,1.8,0.5,0.0005,0.08,70.777,17,35,0.436,0.45514,0.05713,0.0464,0.72098,0.66005,0.513
25,150,8,4,1.8,0.5,0.0005,0.078,65.597,16,38,0.436,0.45514,0.05713,0.0464,0.72098,0.66005,0.513
25,150,8,8,1.8,0.5,0.0005,0.075,67.498,16,72,0.436,0.45514,0.05713,0.0464,0.72098,0.66005,0.513
25,150,8,16,1.8,0.5,0.0005,0.093,59.347,17,78,0.436,0.4675,0.05713,0.05932,0.72098,0.84286,0.457
25,150,8,32,1.8,0.5,0.0005,0.086,54.638,18,70,0.44412,0.49276,0.05868,0.08029,0.75866,0.93889,0.418
25,150,8,64,1.8,0.5,0.0005,0.093,66.407,21,263,0.44412,0.51791,0.05868,0.10996,0.75866,0.99597,0.338
26,150,8,0,1.8,0.5,0.0005,0.092,77.792,17,46,0.45192,0.39594,0.0576,0.0598,0.70588,0.68415,0.467
26,150,8,1,1.8,0.5,0.0005,0.078,77.786,17,51,0.45192,0.39594,0.0576,0.0598,0.70588,0.68415,0.467
26,150,8,2,1.8,0.5,0.0005,0.084,70.795,17,59,0.45192,0.39594,0.0576,0.0598,0.70588,0.68415,0.467
26,150,8,4,1.8,0.5,0.0005,0.086,67.054,16,67,0.45192,0.46863,0.0576,0.06876,0.70588,0.90278,0.489
26,150,8,8,1.8,0.5,0.0005,0.076,69.279,16,55,0.45192,0.46863,0.0576,0.06876,0.70588,0.90278,0.489
26,150,8,16,1.8,0.5,0.0005,0.07,60.031,15,58,0.45192,0.46863,0.0576,0.06876,0.70588,0.90278,0.489
26,150,8,32,1.8,0.5,0.0005,0.078,57.058,16,85,0.45192,0.46863,0.0576,0.07862,0.70588,0.9125,0.48
26,150,8,64,1.8,0.5,0.0005,0.115,52.499,25,67,0.45192,0.49338,0.0576,0.1216,0.70588,0.9879,0.352
