i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
93,150,8,8,1.8,0.5,0.0005,0.051,53.33,13,34,0.74541,0.74192,0.04912,0.048,0.8187,0.8011,0.432
93,150,8,16,1.8,0.5,0.0005,0.058,52.12,14,78,0.72968,0.74192,0.04505,0.05247,0.80066,0.89574,0.459
93,150,8,32,1.8,0.5,0.0005,0.057,49.678,15,60,0.72968,0.69398,0.04505,0.05413,0.80066,0.90615,0.366
93,150,8,64,1.8,0.5,0.0005,0.065,47.407,16,68,0.72968,0.75293,0.04505,0.07747,0.80066,0.99229,0.302
94,150,8,0,1.8,0.5,0.0005,0.061,67.902,15,37,0.5429,0.54557,0.05537,0.05265,0.75649,0.72419,0.385
94,150,8,1,1.8,0.5,0.0005,0.066,63.753,15,42,0.5429,0.54557,0.05537,0.05265,0.75649,0.72419,0.385
94,150,8,2,1.8,0.5,0.0005,0.06,61.98,15,48,0.5429,0.54557,0.05537,0.05265,0.75649,0.72419,0.385
94,150,8,4,1.8,0.5,0.0005,0.058,60.724,15,60,0.5429,0.54557,0.05537,0.05265,0.75649,0.72419,0.385
94,150,8,8,1.8,0.5,0.0005,0.06,58.447,14,66,0.5429,0.54585,0.05537,0.0569,0.75649,0.78417,0.436
94,150,8,16,1.8,0.5,0.0005,0.071,53.603,17,80,0.5466,0.54585,0.05654,0.0569,0.75949,0.78417,0.333
94,150,8,32,1.8,0.5,0.0005,0.068,54.216,17,69,0.5466,0.57505,0.05654,0.07604,0.75949,0.92827,0.314
94,150,8,64,1.8,0.5,0.0005,0.062,52.096,14,58,0.59647,0.60202,0.0728,0.10928,0.96021,0.98275,0.438
95,150,8,0,1.8,0.5,0.0005,0.057,56.336,14,38,0.71982,0.72136,0.05362,0.05008,0.83965,0.82607,0.538
95,150,8,1,1.8,0.5,0.0005,0.052,51.325,13,38,0.7211,0.72136,0.05404,0.05008,0.84296,0.82607,0.605
95,150,8,2,1.8,0.5,0.0005,0.052,48.589,13,38,0.7211,0.72136,0.05404,0.05008,0.84296,0.82607,0.605
95,150,8,4,1.8,0.5,0.0005,0.054,47.571,13,38,0.7211,0.72136,0.05404,0.05008,0.84296,0.82607,0.605
95,150,8,8,1.8,0.5,0.0005,0.054,43.952,13,39,0.7211,0.72136,0.05404,0.05008,0.84296,0.82607,0.605
95,150,8,16,1.8,0.5,0.0005,0.049,40.002,13,41,0.72046,0.72136,0.05284,0.05008,0.83364,0.82607,0.686
95,150,8,32,1.8,0.5,0.0005,0.076,36.785,13,56,0.7211,0.72428,0.05404,0.05843,0.84296,0.90451,0.548
95,150,8,64,1.8,0.5,0.0005,0.052,36.964,13,152,0.7211,0.72428,0.05404,0.0594,0.84296,0.91026,0.535
96,150,8,0,1.8,0.5,0.0005,0.066,55.746,16,32,0.74792,0.74348,0.03656,0.03653,0.76798,0.75646,0.591
96,150,8,1,1.8,0.5,0.0005,0.069,48.514,16,33,0.74792,0.74348,0.03745,0.03653,0.76561,0.75646,0.591
96,150,8,2,1.8,0.5,0.0005,0.063,46.781,16,34,0.74792,0.74348,0.03745,0.03653,0.76561,0.75646,0.591
96,150,8,4,1.8,0.5,0.0005,0.067,45.572,16,35,0.74948,0.74348,0.03854,0.03653,0.76723,0.75646,0.346
96,150,8,8,1.8,0.5,0.0005,0.061,43.247,15,62,0.74948,0.74348,0.03854,0.03653,0.76723,0.75646,0.346
96,150,8,16,1.8,0.5,0.0005,0.079,44.796,15,60,0.74948,0.74348,0.03854,0.0409,0.76723,0.8427,0.31
96,150,8,32,1.8,0.5,0.0005,0.058,40.972,14,59,0.74948,0.74348,0.03854,0.04873,0.76723,0.92409,0.281
96,150,8,64,1.8,0.5,0.0005,0.068,37.018,15,46,0.74948,0.75722,0.03854,0.05996,0.76723,0.98658,0.333
97,150,8,0,1.8,0.5,0.0005,0.135,82.24,19,34,0.63535,0.61191,0.06029,0.04473,0.89577,0.70552,0.333
97,150,8,1,1.8,0.5,0.0005,0.083,79.043,18,34,0.63535,0.61191,0.06029,0.04473,0.89577,0.70552,0.333
97,150,8,2,1.8,0.5,0.0005,0.093,68.869,17,35,0.60339,0.61191,0.04637,0.04473,0.71369,0.70552,0.371
97,150,8,4,1.8,0.5,0.0005,0.097,68.759,16,37,0.60339,0.61191,0.04637,0.04473,0.71369,0.70552,0.371
97,150,8,8,1.8,0.5,0.0005,0.078,64.189,16,51,0.60339,0.60745,0.04637,0.04301,0.71369,0.70878,0.382
97,150,8,16,1.8,0.5,0.0005,0.085,61.959,18,46,0.60339,0.61651,0.04637,0.05027,0.71369,0.81149,0.342
97,150,8,32,1.8,0.5,0.0005,0.071,60.962,15,121,0.61316,0.63453,0.05344,0.07434,0.8644,0.9704,0.675
97,150,8,64,1.8,0.5,0.0005,0.069,61.258,14,69,0.65275,0.64805,0.07308,0.09141,0.96963,0.99514,0.526
98,150,8,0,1.8,0.5,0.0005,0.071,114.369,15,26,0.95502,0.95862,0.02701,0.02264,0.89991,0.8826,0.55
98,150,8,1,1.8,0.5,0.0005,0.098,101.292,15,29,0.95034,0.95497,0.03646,0.02686,0.92364,0.90351,0.423
98,150,8,2,1.8,0.5,0.0005,0.064,102.561,14,31,0.95034,nan,0.03646,0.02904,0.92364,0.90837,0.462
98,150,8,4,1.8,0.5,0.0005,0.071,97.022,15,30,0.95034,0.95007,0.03646,0.03541,0.92364,0.91708,0.367
98,150,8,8,1.8,0.5,0.0005,0.075,102.293,15,82,0.95034,0.95007,0.03646,0.03758,0.92364,0.92679,0.355
98,150,8,16,1.8,0.5,0.0005,0.069,110.632,15,31,0.95034,0.95007,0.03646,0.03781,0.92364,0.97185,0.344
98,150,8,32,1.8,0.5,0.0005,0.063,81.961,14,31,0.95039,0.95007,0.03771,0.03781,0.92696,0.97185,0.467
98,150,8,64,1.8,0.5,0.0005,0.059,75.584,14,33,0.95039,0.95007,0.03771,0.03781,0.92696,0.97185,0.467
99,150,8,0,1.8,0.5,0.0005,0.102,95.988,20,30,0.58961,0.59742,0.05073,0.04422,0.73888,0.69974,0.621
99,150,8,1,1.8,0.5,0.0005,0.074,90.881,14,30,0.60162,0.59742,0.05587,0.04422,0.87004,0.69974,0.545
99,150,8,2,1.8,0.5,0.0005,0.064,86.012,14,30,0.60162,0.59742,0.05587,0.04422,0.87004,0.69974,0.545
99,150,8,4,1.8,0.5,0.0005,0.065,80.055,14,31,0.60162,0.59742,0.05587,0.04422,0.87004,0.69974,0.545
99,150,8,8,1.8,0.5,0.0005,0.066,79.027,14,32,0.60162,0.59742,0.05587,0.04422,0.87004,0.69974,0.545
99,150,8,16,1.8,0.5,0.0005,0.068,76.444,15,50,0.60162,0.60915,0.05587,0.04935,0.87004,0.84693,0.528
99,150,8,32,1.8,0.5,0.0005,0.068,73.342,13,68,0.60162,0.60915,0.05832,0.06189,0.88493,0.91932,0.442
99,150,8,64,1.8,0.5,0.0005,0.076,65.275,14,76,0.60162,0.61446,0.05832,0.09929,0.88493,0.99193,0.227
100,150,8,0,1.8,0.5,0.0005,0.059,96.499,14,31,0.65368,0.64978,0.05677,0.05866,0.8156,0.81985,0.564
100,150,8,1,1.8,0.5,0.0005,0.07,93.376,14,31,0.65368,0.64978,0.05677,0.05866,0.8156,0.81985,0.564
100,150,8,2,1.8,0.5,0.0005,0.065,91.404,14,30,0.65368,0.64978,0.05677,0.05866,0.8156,0.81985,0.564
100,150,8,4,1.8,0.5,0.0005,0.063,93.211,13,30,0.65368,0.64978,0.05677,0.05866,0.8156,0.81985,0.564
100,150,8,8,1.8,0.5,0.0005,0.07,87.423,13,32,0.65368,0.64978,0.05677,0.05866,0.8156,0.81985,0.564
100,150,8,16,1.8,0.5,0.0005,0.069,79.293,13,77,0.65368,0.64978,0.05677,0.06611,0.8156,0.87399,0.524
100,150,8,32,1.8,0.5,0.0005,0.062,77.016,13,104,0.65368,0.65982,0.05677,0.06923,0.8156,0.87479,0.273
100,150,8,64,1.8,0.5,0.0005,0.063,69.202,13,60,0.65361,0.65997,0.05849,0.09037,0.82228,0.94022,0.266
101,150,8,0,1.8,0.5,0.0005,0.098,65.561,16,29,0.67293,0.67293,0.0412,0.04364,0.75485,0.77358,0.778
101,150,8,1,1.8,0.5,0.0005,0.086,63.32,17,33,0.67804,0.67293,0.04483,0.04101,0.78135,0.74942,0.633
101,150,8,2,1.8,0.5,0.0005,0.076,60.535,16,32,0.67293,0.67293,0.04138,0.04101,0.75129,0.74942,0.769
101,150,8,4,1.8,0.5,0.0005,0.117,65.031,16,33,0.67804,0.67293,0.04483,0.04101,0.78135,0.74942,0.633
101,150,8,8,1.8,0.5,0.0005,0.078,55.5,17,42,0.67804,0.67293,0.04483,0.04101,0.78135,0.74942,0.633
101,150,8,16,1.8,0.5,0.0005,0.069,53.673,16,43,0.67804,0.67293,0.04483,0.04481,0.78135,0.80948,0.594
101,150,8,32,1.8,0.5,0.0005,0.09,53.413,19,102,0.67804,0.69472,0.04483,0.0587,0.78135,0.92334,0.513
101,150,8,64,1.8,0.5,0.0005,0.063,51.669,14,85,0.70746,0.69246,0.05043,0.066,0.92893,0.94372,0.444
102,150,8,0,1.8,0.5,0.0005,0.056,68.836,14,31,0.71461,0.71094,0.04195,0.04094,0.77729,0.77086,0.826
102,150,8,1,1.8,0.5,0.0005,0.103,64.785,14,31,0.71461,0.71094,0.04195,0.04094,0.77729,0.77086,0.826
102,150,8,2,1.8,0.5,0.0005,0.062,65.509,14,31,0.71461,0.71094,0.04195,0.04094,0.77729,0.77086,0.826
102,150,8,4,1.8,0.5,0.0005,0.066,60.058,13,32,0.71461,0.71094,0.04195,0.04094,0.77729,0.77086,0.826
102,150,8,8,1.8,0.5,0.0005,0.069,59.594,13,43,0.71461,0.71094,0.04195,0.04094,0.77729,0.77086,0.826
102,150,8,16,1.8,0.5,0.0005,0.06,54.377,13,38,0.71461,0.714,0.04195,0.04868,0.77729,0.90891,0.633
102,150,8,32,1.8,0.5,0.0005,0.057,54.005,13,54,0.71461,0.72057,0.04195,0.05483,0.77729,0.93476,0.576
102,150,8,64,1.8,0.5,0.0005,0.082,59.259,15,82,0.71461,0.70563,0.04195,0.06936,0.77729,0.95307,0.39
103,150,8,0,1.8,0.5,0.0005,0.09,62.675,17,40,0.60144,0.6133,0.04776,0.04435,0.72847,0.72459,0.325
103,150,8,1,1.8,0.5,0.0005,0.087,59.291,17,40,0.60144,0.6133,0.04776,0.04435,0.72847,0.72459,0.325
103,150,8,2,1.8,0.5,0.0005,0.093,54.872,19,39,0.5865,0.6133,0.05058,0.04435,0.73767,0.72459,0.2
103,150,8,4,1.8,0.5,0.0005,0.08,52.118,18,43,0.57577,0.6133,0.05496,0.04435,0.74343,0.72459,0.279
103,150,8,8,1.8,0.5,0.0005,0.093,51.98,19,40,0.57577,0.58243,0.05496,0.04629,0.74343,0.70652,0.188
103,150,8,16,1.8,0.5,0.0005,0.084,48.21,19,52,0.60144,0.58243,0.04776,0.04629,0.72847,0.70652,0.31
103,150,8,32,1.8,0.5,0.0005,0.132,45.367,20,51,0.60144,0.63733,0.04776,0.08145,0.72847,0.99417,0.281
103,150,8,64,1.8,0.5,0.0005,0.071,45.838,15,76,0.62495,0.65527,0.05948,0.09699,0.87858,0.99514,0.294
104,150,8,0,1.8,0.5,0.0005,0.089,56.116,16,29,0.57931,0.54711,0.05935,0.06001,0.79194,0.77532,0.514
104,150,8,1,1.8,0.5,0.0005,0.089,49.447,15,29,0.57931,0.54711,0.05935,0.06001,0.79194,0.77532,0.514
104,150,8,2,1.8,0.5,0.0005,0.074,50.141,15,29,0.57931,0.54711,0.05935,0.06001,0.79194,0.77532,0.514
104,150,8,4,1.8,0.5,0.0005,0.1,46.783,15,30,0.57931,0.54711,0.05935,0.06001,0.79194,0.77532,0.514
104,150,8,8,1.8,0.5,0.0005,0.06,41.037,13,33,0.57931,0.54711,0.05935,0.06001,0.79194,0.77532,0.514
104,150,8,16,1.8,0.5,0.0005,0.07,39.762,14,86,0.57931,0.58134,0.05935,0.07744,0.79194,0.93159,0.391
104,150,8,32,1.8,0.5,0.0005,0.078,36.839,14,54,0.57931,0.58397,0.05935,0.08898,0.79194,0.94284,0.321
104,150,8,64,1.8,0.5,0.0005,0.08,37.551,15,75,0.57931,0.58397,0.062,0.09671,0.82749,0.9589,0.345
105,150,8,0,1.8,0.5,0.0005,0.086,89.856,17,31,0.64664,0.63073,0.05995,0.05185,0.7701,0.73126,0.279
105,150,8,1,1.8,0.5,0.0005,0.09,83.336,17,35,0.64664,0.63073,0.05995,0.05185,0.7701,0.73126,0.279
105,150,8,2,1.8,0.5,0.0005,0.089,81.091,17,34,0.64664,0.63108,0.05995,0.05222,0.7701,0.73224,0.244
105,150,8,4,1.8,0.5,0.0005,0.092,76.482,16,33,0.64674,0.63108,0.06032,0.05222,0.77698,0.73224,0.295
105,150,8,8,1.8,0.5,0.0005,0.104,77.127,16,42,0.64674,0.63108,0.06032,0.05222,0.77698,0.73224,0.295
105,150,8,16,1.8,0.5,0.0005,0.069,71.246,15,95,0.67899,0.65022,0.06657,0.05404,0.92971,0.79701,0.292
105,150,8,32,1.8,0.5,0.0005,0.072,66.56,15,39,0.67913,0.65389,0.06647,0.06275,0.92971,0.89339,0.34
105,150,8,64,1.8,0.5,0.0005,0.074,64.487,16,62,0.68765,0.65149,0.07877,0.07816,0.94949,0.96487,0.423
106,150,8,0,1.8,0.5,0.0005,0.088,99.3,15,30,0.71024,0.71418,0.04231,0.04108,0.7814,0.76039,0.571
106,150,8,1,1.8,0.5,0.0005,0.063,75.906,15,31,0.71024,0.71418,0.04231,0.04108,0.7814,0.76039,0.571
106,150,8,2,1.8,0.5,0.0005,0.074,79.133,14,30,0.71024,0.71418,0.04231,0.04108,0.7814,0.76039,0.571
106,150,8,4,1.8,0.5,0.0005,0.068,72.85,15,31,0.71024,0.71418,0.04231,0.04108,0.7814,0.76039,0.571
106,150,8,8,1.8,0.5,0.0005,0.077,72.098,15,34,0.71024,0.71418,0.04231,0.04108,0.7814,0.76039,0.571
106,150,8,16,1.8,0.5,0.0005,0.085,69.099,15,46,0.709,0.72488,0.04357,0.04483,0.78164,0.84687,0.621
106,150,8,32,1.8,0.5,0.0005,0.075,66.214,15,68,0.709,0.72488,0.04357,0.05207,0.78164,0.92397,0.545
106,150,8,64,1.8,0.5,0.0005,0.101,62.917,16,76,0.709,0.73241,0.04357,0.0761,0.78164,0.99091,0.4
107,150,8,0,1.8,0.5,0.0005,0.094,69.35,16,30,0.56172,0.52133,0.06101,0.05078,0.75583,0.70276,0.325
107,150,8,1,1.8,0.5,0.0005,0.08,64.431,16,30,0.56172,0.52133,0.06101,0.05078,0.75583,0.70276,0.325
107,150,8,2,1.8,0.5,0.0005,0.071,64.589,15,30,0.56172,0.52133,0.06101,0.05078,0.75583,0.70276,0.325
107,150,8,4,1.8,0.5,0.0005,0.091,61.693,15,31,0.56172,0.52133,0.06101,0.05078,0.75583,0.70276,0.325
107,150,8,8,1.8,0.5,0.0005,0.092,54.667,16,34,0.57863,0.52133,0.0616,0.05078,0.75136,0.70276,0.472
107,150,8,16,1.8,0.5,0.0005,0.076,52.039,17,109,0.53891,0.52133,0.05636,0.05078,0.73148,0.70276,0.389
107,150,8,32,1.8,0.5,0.0005,0.069,48.297,14,59,0.57863,0.5683,0.06449,0.06421,0.8907,0.87957,0.667
107,150,8,64,1.8,0.5,0.0005,0.077,45.008,14,88,0.57863,0.58023,0.06449,0.08601,0.8907,0.94347,0.756
108,150,8,0,1.8,0.5,0.0005,0.077,68.819,16,31,0.57932,0.58306,0.05209,0.04765,0.71487,0.68437,0.485
108,150,8,1,1.8,0.5,0.0005,0.082,65.813,15,31,0.57932,0.58306,0.05209,0.04765,0.71487,0.68437,0.485
108,150,8,2,1.8,0.5,0.0005,0.072,63.883,16,30,0.57932,0.58306,0.05209,0.04765,0.71487,0.68437,0.485
108,150,8,4,1.8,0.5,0.0005,0.07,60.445,16,30,0.57932,0.58306,0.05209,0.04765,0.71487,0.68437,0.485
108,150,8,8,1.8,0.5,0.0005,0.079,60.125,16,35,0.57932,0.58306,0.05209,0.04765,0.71487,0.68437,0.485
108,150,8,16,1.8,0.5,0.0005,0.076,63.277,16,45,0.57932,0.58091,0.04944,0.0539,0.71085,0.75994,0.594
108,150,8,32,1.8,0.5,0.0005,0.097,54.838,21,64,0.57932,0.59506,0.04944,0.07682,0.71085,0.97488,0.409
108,150,8,64,1.8,0.5,0.0005,0.062,55.818,15,92,0.58154,0.60945,0.05112,0.09816,0.76742,0.98363,0.423
109,150,8,0,1.8,0.5,0.0005,0.067,123.186,15,34,0.82991,0.82989,0.05215,0.04498,0.87837,0.85717,0.459
109,150,8,1,1.8,0.5,0.0005,0.066,118.471,14,37,0.82991,0.82989,0.05215,0.0492,0.87837,0.87288,0.447
109,150,8,2,1.8,0.5,0.0005,0.095,115.251,15,35,0.82991,0.82889,0.05215,0.04915,0.87837,0.87229,0.571
109,150,8,4,1.8,0.5,0.0005,0.086,109.948,14,36,0.8309,0.82704,0.05223,0.04934,0.87837,0.87229,0.375
109,150,8,8,1.8,0.5,0.0005,0.071,110.008,13,34,0.8309,0.82607,0.05223,0.04955,0.87837,0.86512,0.317
109,150,8,16,1.8,0.5,0.0005,0.061,103.345,14,40,0.8309,0.82704,0.05223,0.0516,0.87837,0.9327,0.366
109,150,8,32,1.8,0.5,0.0005,0.078,96.432,13,53,0.83109,0.83119,0.05228,0.05579,0.87833,0.95549,0.45
109,150,8,64,1.8,0.5,0.0005,0.073,91.521,15,51,0.8309,0.83251,0.05223,0.05952,0.87837,0.96685,0.429
110,150,8,0,1.8,0.5,0.0005,0.075,86.682,13,28,0.79614,0.79574,0.04955,0.03773,0.87615,0.84964,0.467
110,150,8,1,1.8,0.5,0.0005,0.08,82.163,14,29,0.79614,0.79574,0.04955,0.03773,0.87615,0.84964,0.467
110,150,8,2,1.8,0.5,0.0005,0.079,72.207,15,30,0.79614,0.79574,0.04955,0.03773,0.87615,0.84964,0.467
110,150,8,4,1.8,0.5,0.0005,0.084,74.139,15,30,0.79614,0.79574,0.04955,0.03773,0.87615,0.84964,0.467
110,150,8,8,1.8,0.5,0.0005,0.097,71.734,14,30,0.79614,0.79574,0.04955,0.03773,0.87615,0.84964,0.467
110,150,8,16,1.8,0.5,0.0005,0.072,56.648,14,54,0.79614,0.79574,0.04955,0.04168,0.87615,0.9084,0.438
110,150,8,32,1.8,0.5,0.0005,0.053,48.042,14,37,0.79614,0.80032,0.04955,0.05329,0.87615,0.97219,0.378
110,150,8,64,1.8,0.5,0.0005,0.049,43.391,14,36,0.79614,0.80032,0.04955,0.05329,0.87615,0.97219,0.378
111,150,8,0,1.8,0.5,0.0005,0.061,72.931,17,30,0.74272,0.70029,0.0524,0.04379,0.87804,0.77479,0.244
111,150,8,1,1.8,0.5,0.0005,0.06,67.443,17,30,0.74272,0.70029,0.0524,0.04379,0.87804,0.77479,0.244
111,150,8,2,1.8,0.5,0.0005,0.058,65.899,16,30,0.74272,0.70029,0.0524,0.04379,0.87804,0.77479,0.244
111,150,8,4,1.8,0.5,0.0005,0.06,64.264,16,30,0.74272,0.70029,0.0524,0.04379,0.87804,0.77479,0.244
111,150,8,8,1.8,0.5,0.0005,0.057,61.018,16,30,0.74272,0.70029,0.0524,0.04379,0.87804,0.77479,0.244
111,150,8,16,1.8,0.5,0.0005,0.054,58.318,15,31,0.74124,0.70029,0.0538,0.04379,0.87915,0.77479,0.359
111,150,8,32,1.8,0.5,0.0005,0.054,54.703,15,38,0.73615,0.70029,0.04713,0.04752,0.8094,0.81717,0.378
111,150,8,64,1.8,0.5,0.0005,0.074,52.616,20,48,0.73523,0.74677,0.0641,0.06936,0.89401,0.98191,0.255
112,150,8,0,1.8,0.5,0.0005,0.052,48.187,14,32,0.5735,0.5415,0.07269,0.05294,0.90581,0.72733,0.5
112,150,8,1,1.8,0.5,0.0005,0.053,45.92,14,31,0.5735,0.5415,0.07269,0.05294,0.90581,0.72733,0.5
112,150,8,2,1.8,0.5,0.0005,0.052,44.097,14,31,0.5735,0.5415,0.07269,0.05294,0.90581,0.72733,0.5
112,150,8,4,1.8,0.5,0.0005,0.05,43.619,14,31,0.5735,0.5415,0.07269,0.05294,0.90581,0.72733,0.5
112,150,8,8,1.8,0.5,0.0005,0.046,41.647,13,33,0.5735,0.5415,0.07269,0.05294,0.90581,0.72733,0.5
112,150,8,16,1.8,0.5,0.0005,0.054,40.552,15,67,0.54568,0.54193,0.05804,0.05739,0.79226,0.80083,0.556
112,150,8,32,1.8,0.5,0.0005,0.058,39.59,15,61,0.54568,0.55876,0.05804,0.0861,0.79226,0.97759,0.396
112,150,8,64,1.8,0.5,0.0005,0.054,37.048,15,42,0.54568,0.56219,0.05804,0.10756,0.79226,0.99106,0.328
113,150,8,0,1.8,0.5,0.0005,0.056,65.629,15,29,0.66602,0.66522,0.0493,0.04729,0.80104,0.75699,0.457
113,150,8,1,1.8,0.5,0.0005,0.058,60.329,15,29,0.66602,0.66522,0.0493,0.04729,0.80104,0.75699,0.457
113,150,8,2,1.8,0.5,0.0005,0.054,57.768,15,29,0.66918,0.66522,0.05058,0.04729,0.80925,0.75699,0.268
113,150,8,4,1.8,0.5,0.0005,0.054,54.861,14,29,0.66602,0.66522,0.0493,0.04729,0.80104,0.75699,0.457
113,150,8,8,1.8,0.5,0.0005,0.052,50.762,14,38,0.66602,0.66522,0.0493,0.04729,0.80104,0.75699,0.457
113,150,8,16,1.8,0.5,0.0005,0.056,45.946,15,50,0.66602,0.66625,0.0493,0.05366,0.80104,0.89228,0.543
113,150,8,32,1.8,0.5,0.0005,0.065,42.225,18,46,0.66602,0.67953,0.0493,0.06059,0.80104,0.90623,0.349
113,150,8,64,1.8,0.5,0.0005,0.049,38.68,14,70,0.67949,0.68102,0.05395,0.07917,0.88066,0.95932,0.333
114,150,8,0,1.8,0.5,0.0005,0.057,49.765,16,28,0.76188,0.77482,0.05798,0.04107,0.87881,0.79612,0.333
114,150,8,1,1.8,0.5,0.0005,0.06,46.78,16,29,0.76188,0.76192,0.05798,0.05048,0.87881,0.83868,0.366
114,150,8,2,1.8,0.5,0.0005,0.055,45.756,15,29,0.76188,0.76192,0.05798,0.04569,0.87881,0.82352,0.385
114,150,8,4,1.8,0.5,0.0005,0.059,44.058,16,31,0.76188,0.76192,0.05798,0.05048,0.87881,0.83868,0.366
114,150,8,8,1.8,0.5,0.0005,0.06,43.465,16,35,0.76188,0.75924,0.05798,0.04918,0.87881,0.84027,0.618
114,150,8,16,1.8,0.5,0.0005,0.055,40.519,15,36,0.76188,0.75924,0.05798,0.04918,0.87881,0.84027,0.618
114,150,8,32,1.8,0.5,0.0005,0.06,38.187,16,58,0.76188,0.76192,0.05639,0.05594,0.85646,0.91228,0.553
114,150,8,64,1.8,0.5,0.0005,0.057,35.909,16,52,0.76188,0.76197,0.05639,0.0686,0.85646,0.9481,0.457
115,150,8,0,1.8,0.5,0.0005,0.057,55.809,16,32,0.69653,0.69489,0.03959,0.03671,0.75155,0.71394,0.226
115,150,8,1,1.8,0.5,0.0005,0.058,52.312,16,33,0.69653,0.69489,0.03959,0.03671,0.75155,0.71394,0.226
115,150,8,2,1.8,0.5,0.0005,0.059,50.239,16,34,0.69653,0.69489,0.03959,0.03671,0.75155,0.71394,0.226
115,150,8,4,1.8,0.5,0.0005,0.059,49.004,16,41,0.69653,0.69489,0.03959,0.03671,0.75155,0.71394,0.226
115,150,8,8,1.8,0.5,0.0005,0.06,45.696,16,50,0.69653,0.70555,0.03959,0.04033,0.75155,0.86448,0.2
115,150,8,16,1.8,0.5,0.0005,0.059,43.512,16,49,0.69653,0.72826,0.03959,0.05484,0.75155,0.98247,0.289
115,150,8,32,1.8,0.5,0.0005,0.072,40.254,18,52,0.69671,0.72826,0.04039,0.05747,0.76068,0.98247,0.351
115,150,8,64,1.8,0.5,0.0005,0.061,40.162,17,62,0.72563,0.72948,0.05039,0.06834,0.94954,1.0,0.348
116,150,8,0,1.8,0.5,0.0005,0.057,66.574,16,31,0.66594,0.62556,0.0408,0.04034,0.75503,0.73127,0.704
116,150,8,1,1.8,0.5,0.0005,0.06,63.447,16,32,0.66594,0.62556,0.0408,0.04034,0.75503,0.73127,0.704
116,150,8,2,1.8,0.5,0.0005,0.054,61.009,15,33,0.66594,0.62556,0.0408,0.04034,0.75503,0.73127,0.704
116,150,8,4,1.8,0.5,0.0005,0.053,59.067,15,45,0.66594,0.62556,0.0408,0.04034,0.75503,0.73127,0.704
116,150,8,8,1.8,0.5,0.0005,0.049,57.87,14,91,0.66594,0.6352,0.0408,0.04141,0.75503,0.73955,0.586
116,150,8,16,1.8,0.5,0.0005,0.051,54.04,14,53,0.66594,0.70556,0.0408,0.05665,0.75503,0.95756,0.793
116,150,8,32,1.8,0.5,0.0005,0.054,55.846,15,59,0.66594,0.71327,0.0408,0.07008,0.75503,0.98722,0.611
116,150,8,64,1.8,0.5,0.0005,0.059,52.228,16,85,0.69064,0.71571,0.04751,0.07448,0.88744,0.98986,0.523
117,150,8,0,1.8,0.5,0.0005,0.056,54.668,16,29,0.77569,0.77084,0.03362,0.03025,0.76437,0.72373,0.391
117,150,8,1,1.8,0.5,0.0005,0.058,52.789,15,29,0.77569,0.77084,0.03362,0.03025,0.76437,0.72373,0.391
117,150,8,2,1.8,0.5,0.0005,0.05,50.478,14,29,0.77569,0.77084,0.03362,0.03025,0.76437,0.72373,0.391
117,150,8,4,1.8,0.5,0.0005,0.053,47.868,14,29,0.77569,0.77084,0.03362,0.03025,0.76437,0.72373,0.391
117,150,8,8,1.8,0.5,0.0005,0.053,45.396,14,40,0.77569,0.77084,0.03362,0.03025,0.76437,0.72373,0.391
117,150,8,16,1.8,0.5,0.0005,0.053,43.522,14,33,0.77569,0.77134,0.03362,0.03366,0.76437,0.8221,0.36
117,150,8,32,1.8,0.5,0.0005,0.053,41.234,14,44,0.77569,0.77134,0.0354,0.03879,0.83765,0.90913,0.321
117,150,8,64,1.8,0.5,0.0005,0.051,38.23,14,55,0.77569,0.77476,0.0377,0.05398,0.88066,0.96548,0.25
118,150,8,0,1.8,0.5,0.0005,0.051,79.036,14,29,0.73669,0.734,0.04631,0.04533,0.78491,0.78143,0.567
118,150,8,1,1.8,0.5,0.0005,0.053,75.054,14,29,0.73669,0.734,0.04631,0.04533,0.78491,0.78143,0.567
118,150,8,2,1.8,0.5,0.0005,0.072,70.711,14,29,0.73669,0.734,0.04631,0.04533,0.78491,0.78143,0.567
118,150,8,4,1.8,0.5,0.0005,0.05,67.289,14,29,0.73669,0.734,0.04631,0.04533,0.78491,0.78143,0.567
118,150,8,8,1.8,0.5,0.0005,0.053,62.328,14,32,0.73669,0.734,0.04631,0.04533,0.78491,0.78143,0.567
118,150,8,16,1.8,0.5,0.0005,0.05,57.775,14,40,0.74844,0.73752,0.05182,0.05082,0.92488,0.8815,0.486
118,150,8,32,1.8,0.5,0.0005,0.053,57.266,15,54,0.74579,0.73752,0.04799,0.05577,0.91877,0.9118,0.556
118,150,8,64,1.8,0.5,0.0005,0.054,55.807,15,57,0.74579,0.74398,0.04799,0.06452,0.91877,0.94423,0.512
119,150,8,0,1.8,0.5,0.0005,0.061,72.482,17,32,0.79825,0.79962,0.0443,0.04653,0.84461,0.84579,0.826
119,150,8,1,1.8,0.5,0.0005,0.059,67.962,17,30,0.79825,0.79962,0.0443,0.04653,0.84461,0.84579,0.826
119,150,8,2,1.8,0.5,0.0005,0.058,65.112,17,30,0.79825,0.79962,0.0443,0.04653,0.84461,0.84579,0.826
